,Epoch,Batch_id,Sup loss 1,Sup loss 2
110,2.0,1750.0,0.24622546759519537,0.25059177786715736
111,2.0,1800.0,0.5020838991349592,0.503651457182059
112,2.0,1850.0,0.5197487486136367,0.5308470813238557
113,2.0,1900.0,0.26409824592428777,0.27018553364314357
114,2.0,1950.0,0.2344697643929976,0.2422608963570383
115,2.0,2000.0,0.07880936688330564,0.08268071616825523
116,2.0,2050.0,0.18664002921400424,0.18933902664275593
117,2.0,2100.0,0.3139988453160072,0.3134389787321652
118,2.0,2150.0,0.2514371458545952,0.24232122958204627
119,2.0,2200.0,0.21900730146542458,0.22056064883450688
120,2.0,2250.0,0.33708346547427936,0.33902139285055455
121,2.0,2300.0,0.918394373929857,0.9184506669673169
122,2.0,2350.0,0.2176889182769628,0.21861273141166748
123,2.0,2400.0,0.5678094808581591,0.5604065595161956
124,2.0,2450.0,0.27654562232169155,0.2696346510240346
125,2.0,2500.0,0.4443030782201731,0.4477173139362094
126,2.0,2550.0,0.37291867528210787,0.3634432346170797
127,2.0,2600.0,0.41810752687774766,0.4089960416733902
128,2.0,2650.0,0.14490226267321304,0.14710896984377086
129,2.0,2700.0,0.23471486466149827,0.23575485421321218
130,2.0,2750.0,0.3117435589097113,0.31225175963936636
131,2.0,2800.0,0.49043058244348003,0.4919231776216577
132,2.0,2850.0,0.16331920821420454,0.16100979791389136
133,2.0,2900.0,0.0529292756674522,0.0537497303313188
134,2.0,2950.0,0.6213994236604776,0.6107197131059365
135,2.0,3000.0,0.20063510873387713,0.20331572349005
136,2.0,3050.0,0.4574899650688167,0.4561994108471481
137,2.0,3100.0,0.36373588635979104,0.3571830749442597
138,2.0,3150.0,0.04550667622424953,0.04260863139825233
139,2.0,3200.0,0.8139414699307963,0.8129158577412454
140,2.0,3250.0,0.09049993467351491,0.08889791721344054
141,2.0,3300.0,0.4240804900236981,0.41947210640682897
142,2.0,3350.0,0.034033806628940066,0.03416396912598385
143,2.0,3400.0,0.24763674735891072,0.2438820918835063
144,2.0,3450.0,0.4099652809748022,0.40132523309057433
145,2.0,3500.0,0.017027818306132758,0.016910619390955617
146,2.0,3550.0,0.08936618352092296,0.08877572268914946
147,2.0,3600.0,0.5094956418270051,0.5094371046661728
148,2.0,3650.0,0.19020537729738862,0.186265466725672
149,2.0,3700.0,0.28352157181135595,0.28852747905384746
150,3.0,0.0,0.2877511331448659,0.2925728111686112
151,3.0,50.0,0.10672168388009418,0.10549936855204223
152,3.0,100.0,0.10227427922291099,0.10489281304398901
153,3.0,150.0,0.2597427731186599,0.2647878868749558
154,3.0,200.0,0.32076107975353807,0.321601873342388
155,3.0,250.0,0.23847203679019913,0.23923570988495158
156,3.0,300.0,0.20071897299335717,0.20729223439135325
157,3.0,350.0,0.40692575759362626,0.4030976940147184
158,3.0,400.0,0.13289261681597964,0.13328662971366612
159,3.0,450.0,0.4675111055398702,0.469914316995073
160,3.0,500.0,0.3821053366900742,0.37941186074749567
161,3.0,550.0,0.09659335959784698,0.09683933903917818
162,3.0,600.0,0.6603219346924334,0.6618811932331425
163,3.0,650.0,0.5336997950644218,0.5296545696071462
164,3.0,700.0,0.17882313702011743,0.18131634210385528
165,3.0,750.0,0.2648413286786848,0.26360968864000256
166,3.0,800.0,0.29012268489447024,0.29181892381132
167,3.0,850.0,0.19077962616906774,0.19250251688536935
168,3.0,900.0,0.2325110144038227,0.23538684000322618
169,3.0,950.0,0.7671005432712263,0.7587773450723034
170,3.0,1000.0,0.11790308396302862,0.11751946567528648
171,3.0,1050.0,0.17126117038787925,0.17091379501653137
172,3.0,1100.0,0.18536870427296037,0.18442538302775802
173,3.0,1150.0,0.12174359627783815,0.12351398488817722
174,3.0,1200.0,0.08743333882512161,0.08813660583700766
175,3.0,1250.0,0.35506597678977414,0.35107222296846885
176,3.0,1300.0,0.38596378944453136,0.3853651676656682
177,3.0,1350.0,0.3491652418855793,0.3518060561712133
178,3.0,1400.0,0.04604945425489859,0.04546390390032684
179,3.0,1450.0,0.47159065753982077,0.47061466351885883
180,3.0,1500.0,0.11848770536357689,0.11829711060552439
181,3.0,1550.0,0.45165566858383954,0.4469446483644788
182,3.0,1600.0,0.21179135010379468,0.214928946928012
183,3.0,1650.0,0.35615423671771396,0.35784207825452086
184,3.0,1700.0,0.5570495978358849,0.5659392962618313
185,3.0,1750.0,0.30452363448785036,0.30568452744410024
186,3.0,1800.0,0.09359555430932787,0.0956546903107558
187,3.0,1850.0,0.4225561751761049,0.42615729280388237
188,3.0,1900.0,0.09585508052012415,0.0963876093761371
189,3.0,1950.0,2.3942517063410342,2.3966379119638006
190,3.0,2000.0,0.19487355920173144,0.19750522305485774
191,3.0,2050.0,0.09864314039708688,0.1003710288007369
192,3.0,2100.0,0.5898108971001648,0.5838366350421893
193,3.0,2150.0,0.28621905874780396,0.28171025593150034
194,3.0,2200.0,0.14858357702510006,0.14901160800555857
195,3.0,2250.0,0.023177588887769218,0.022980401208691603
196,3.0,2300.0,0.4169489539646065,0.40966371151273506
197,3.0,2350.0,0.16872497028361977,0.1703895450427808
198,3.0,2400.0,0.040267059283848994,0.04193399596448444
199,3.0,2450.0,0.30332132125454336,0.2997200837017999
200,3.0,2500.0,0.08546143458193001,0.08323446466511086
201,3.0,2550.0,0.28399662612446264,0.28153323790502327
202,3.0,2600.0,0.5184461712453725,0.5138345560006776
203,3.0,2650.0,0.38076839944471885,0.37696199730351054
204,3.0,2700.0,0.22614709385197784,0.22557081184640992
205,3.0,2750.0,0.5816971781760003,0.5838501112331187
206,3.0,2800.0,0.17473497360788315,0.17417055494911438
207,3.0,2850.0,0.06647585369137232,0.06478428531954705
208,3.0,2900.0,0.27750766209095445,0.286324318102686
209,3.0,2950.0,0.12182371065705411,0.12129395913075314
210,3.0,3000.0,0.21795029770100882,0.21348881037138767
211,3.0,3050.0,0.3987486750474645,0.3955596687464151
212,3.0,3100.0,0.28819416151532096,0.28764520651543535
213,3.0,3150.0,0.06579672104180645,0.06382665040018765
214,3.0,3200.0,0.3610300571817717,0.3599769746851891
215,3.0,3250.0,0.2711258169770754,0.2697977738220625
216,3.0,3300.0,0.04636427972718593,0.04657771786924059
217,3.0,3350.0,0.487499262710827,0.4868897109498107
218,3.0,3400.0,0.6609507736156957,0.6695923481620412
219,3.0,3450.0,0.0619857509406927,0.06081198388810094
220,3.0,3500.0,0.4899502917210157,0.48639956566194087
221,3.0,3550.0,0.5648626553611393,0.5650525857245157
222,3.0,3600.0,0.8491537190963072,0.8462174560609128
223,3.0,3650.0,0.36657647902865165,0.36877174272723323
224,3.0,3700.0,0.13060231698841562,0.12725637584810556
225,4.0,0.0,0.314518679191675,0.30825784032822057
226,4.0,50.0,0.08288721091480511,0.08256003880137541
227,4.0,100.0,0.22003453826160424,0.22253229341579583
228,4.0,150.0,0.3596961921257389,0.3603951918139501
229,4.0,200.0,0.21831925430777233,0.2216090433412461
230,4.0,250.0,0.07964398209014689,0.07868157935217823
231,4.0,300.0,0.14756939446567685,0.1488189481289055
232,4.0,350.0,0.36491353696783335,0.36910075082460025
233,4.0,400.0,0.1829405891674014,0.18237186390592797
234,4.0,450.0,0.7383579038518384,0.7311241994587228
235,4.0,500.0,0.47319517958229085,0.4758349995292406
236,4.0,550.0,0.014706371221336667,0.01487315175609183
237,4.0,600.0,0.12472069053228552,0.12300679679913173
238,4.0,650.0,0.1526017537843245,0.15261085687529885
239,4.0,700.0,0.672926949973693,0.6792970279938615
240,4.0,750.0,0.43148023859612294,0.43739631537755486
241,4.0,800.0,0.22603583539739702,0.22299432808540587
242,4.0,850.0,1.0072261149193658,1.0116989280613566
243,4.0,900.0,0.20404401594925048,0.20355732400616944
244,4.0,950.0,0.6155015684792033,0.616286766336998
245,4.0,1000.0,0.2972176468397265,0.29609773718038923
246,4.0,1050.0,0.1315145057560585,0.12870635791114182
247,4.0,1100.0,0.1645751604029897,0.163404404690084
248,4.0,1150.0,0.754065837607925,0.7466373659305532
249,4.0,1200.0,0.24683501398249064,0.24701405769519624
250,4.0,1250.0,0.36949517622133454,0.37266934412627917
251,4.0,1300.0,0.022157364465911655,0.021473451321291748
252,4.0,1350.0,0.3551360505107368,0.35480749733778794
253,4.0,1400.0,0.3527685598159849,0.35266437429771713
254,4.0,1450.0,0.13834481673984556,0.1383700055287136
255,4.0,1500.0,0.32102655907465305,0.32566678289595075
256,4.0,1550.0,0.20430197064328404,0.20905253179972583
257,4.0,1600.0,0.28730011138850386,0.2852101153002877
258,4.0,1650.0,0.38962073998298763,0.3944054094090248
259,4.0,1700.0,0.10570326473998648,0.10716972893601451
260,4.0,1750.0,0.5314863352019188,0.5378297479432916
261,4.0,1800.0,0.7511588959488336,0.7458577116071581
262,4.0,1850.0,0.1761863942453803,0.17069949897070869
263,4.0,1900.0,0.6124557531441965,0.6194041195006719
264,4.0,1950.0,0.11570613658423667,0.11766794463281371
265,4.0,2000.0,0.43101771014852375,0.4310791890092105
266,4.0,2050.0,0.16570979981138123,0.16591396939381298
267,4.0,2100.0,0.017674078018892203,0.017733771321204017
268,4.0,2150.0,0.3494575723017306,0.35144848028028264
269,4.0,2200.0,0.17445269231313887,0.17651457619763278
270,4.0,2250.0,0.18349851339417,0.18470689849937116
271,4.0,2300.0,0.2374506672404948,0.23714647023280122
272,4.0,2350.0,0.1083499950532314,0.10855578303244329
273,4.0,2400.0,0.20125582784294238,0.2003406435260331
274,4.0,2450.0,0.06413865027934662,0.06466712965811894
275,4.0,2500.0,0.19562993987528543,0.19771729127204907
276,4.0,2550.0,0.5121119932714464,0.5083000035607483
277,4.0,2600.0,0.08728941586650762,0.0893279618503584
278,4.0,2650.0,0.204068702114796,0.20537735961113412
279,4.0,2700.0,0.6899818259453241,0.6913870234329806
280,4.0,2750.0,0.12159716907706297,0.12264632831050903
281,4.0,2800.0,0.218684808776743,0.21387509031342233
282,4.0,2850.0,0.18354201690408445,0.1822934028759846
283,4.0,2900.0,0.475321524098689,0.4784937197637902
284,4.0,2950.0,0.4369235049138904,0.4334835151853138
285,4.0,3000.0,0.36831458103051773,0.36844208365778286
286,4.0,3050.0,0.44904284822037965,0.44824773401179385
287,4.0,3100.0,0.08529589925478831,0.08497131018896198
288,4.0,3150.0,0.032539527577000626,0.0332675594875127
289,4.0,3200.0,0.20477761275196826,0.20608414269736386
290,4.0,3250.0,0.1569164067161637,0.16002842982931043
291,4.0,3300.0,0.3564902759918436,0.3536958464585318
292,4.0,3350.0,0.10458201376141218,0.1035908897170188
293,4.0,3400.0,0.36015048575120545,0.35971511512991583
294,4.0,3450.0,0.15784717405408344,0.15715942930229687
295,4.0,3500.0,0.09697223431390967,0.09828302128656219
296,4.0,3550.0,0.08353000111810616,0.08266310370572683
297,4.0,3600.0,0.13508488786180406,0.13305043202296174
298,4.0,3650.0,0.5718310742244626,0.569156391828983
299,4.0,3700.0,0.028213586103843724,0.02817882927496207
300,5.0,0.0,0.092149865275033,0.09216914443950941
301,5.0,50.0,0.09416021685910891,0.09591028857812489
302,5.0,100.0,0.31243045910662914,0.31622137635886816
303,5.0,150.0,0.02976558933164597,0.02992733031987882
304,5.0,200.0,0.14973213434649324,0.14809764498198774
305,5.0,250.0,0.02171420024524018,0.022212466309040835
306,5.0,300.0,0.05771938949084188,0.059217250353412965
307,5.0,350.0,0.18806023437227282,0.18965181273057397
308,5.0,400.0,0.1206008478120566,0.11952452598688978
309,5.0,450.0,0.21620691228918076,0.214110829657443
310,5.0,500.0,0.1507645455740203,0.15057881389876115
311,5.0,550.0,0.016548091121968866,0.015880210948207463
312,5.0,600.0,0.25657726450879137,0.266468202955934
313,5.0,650.0,0.1497971885713696,0.14735991449515495
314,5.0,700.0,0.1511894541117722,0.14935372790046086
315,5.0,750.0,0.15152526908639175,0.1527073547021871
316,5.0,800.0,0.06301670743140875,0.06392877050040013
317,5.0,850.0,0.4561417166908086,0.4570128027780811
318,5.0,900.0,0.08714799077804258,0.08587307179126569
319,5.0,950.0,0.11575648475985645,0.11632995694139936
320,5.0,1000.0,0.13937176306384913,0.13965053885146972
321,5.0,1050.0,0.16944119642663225,0.1662380781141124
322,5.0,1100.0,0.17081102316675612,0.16580734328853453
323,5.0,1150.0,0.3766241089662046,0.3785767522836525
324,5.0,1200.0,0.45370561583885305,0.4499770263824914
325,5.0,1250.0,0.020678028695761963,0.02154671263721708
326,5.0,1300.0,0.04224036806888698,0.04285645005702676
327,5.0,1350.0,0.06504356656307664,0.06219116144552572
328,5.0,1400.0,0.18496584310662456,0.1865159537985619
329,5.0,1450.0,0.27173853098547696,0.2764033046426704
330,5.0,1500.0,0.12494646596030634,0.1268313157238481
331,5.0,1550.0,0.8499108033256562,0.8415199688765824
332,5.0,1600.0,0.03175451861534384,0.03135355184713262
333,5.0,1650.0,0.19783649863188657,0.19994958591200884
334,5.0,1700.0,0.1046235950125265,0.10573968655080535
335,5.0,1750.0,0.20430307408827275,0.19819377966621232
336,5.0,1800.0,0.02507988658379645,0.025161265938663746
337,5.0,1850.0,0.14812033578618866,0.1473903624819286
338,5.0,1900.0,0.31206993263003824,0.3089923565084973
339,5.0,1950.0,0.20215555835329724,0.19871136923120503
340,5.0,2000.0,0.2065202005529443,0.20099061851045974
341,5.0,2050.0,0.26457676357629367,0.24967242599219475
342,5.0,2100.0,0.418718901728651,0.42000385687151365
343,5.0,2150.0,0.08617791371145245,0.08742171354535344
344,5.0,2200.0,0.01914740571893958,0.018776598181581505
345,5.0,2250.0,0.01600565522567976,0.01569994243106798
346,5.0,2300.0,0.4341182005846349,0.42265987076643796
347,5.0,2350.0,0.04279574725187274,0.04251055558724559
348,5.0,2400.0,0.36569116020120873,0.37215208896259355
349,5.0,2450.0,0.15785904528436845,0.158872276900496
350,5.0,2500.0,0.3348872022256688,0.33971130473025424
351,5.0,2550.0,0.11429351072729332,0.11563498714596676
352,5.0,2600.0,0.15264475728622529,0.1519330817525315
353,5.0,2650.0,0.6375939894015801,0.6425928791991851
354,5.0,2700.0,0.24359324674232852,0.24465489716740407
355,5.0,2750.0,0.08576826878970678,0.08318654120148494
356,5.0,2800.0,0.20158963446371914,0.20203469618044423
357,5.0,2850.0,0.36302466850030823,0.3622228925165576
358,5.0,2900.0,0.2646699974423239,0.26680568661524084
359,5.0,2950.0,0.2511978118405409,0.24949395223211468
360,5.0,3000.0,0.24922320038856682,0.2498798812941878
361,5.0,3050.0,0.15313065614448362,0.14374903797792626
362,5.0,3100.0,0.2203219688360889,0.22252682669877544
363,5.0,3150.0,0.00841236165476289,0.0085952512735048
364,5.0,3200.0,0.07622530423964236,0.0754054613939843
365,5.0,3250.0,0.17942996990086613,0.17643442456687808
366,5.0,3300.0,0.03226303111409479,0.035078829773393494
367,5.0,3350.0,0.1643732812409553,0.16565539705078436
368,5.0,3400.0,0.1639625243955507,0.16159636051533255
369,5.0,3450.0,0.4392360519277645,0.4357350978764316
370,5.0,3500.0,0.08386630110971538,0.08514291232635429
371,5.0,3550.0,0.15003719422713857,0.147204202945602
372,5.0,3600.0,0.05103906125394886,0.05132310194742473
373,5.0,3650.0,0.04733215376609223,0.04825486107301913
374,5.0,3700.0,0.5879322503424191,0.5899021261575399
375,6.0,0.0,0.22247325007651853,0.2240477315267526
376,6.0,50.0,0.238587937749962,0.23975720687444735
377,6.0,100.0,0.10825889845352776,0.1111062293670102
378,6.0,150.0,0.08533256134293588,0.08608915766963854
379,6.0,200.0,0.15302254326644515,0.14916419352871912
380,6.0,250.0,0.06627038795666351,0.06756932169668062
381,6.0,300.0,0.024983167403874518,0.024925951359264786
382,6.0,350.0,0.02242671593921841,0.02291549624351319
383,6.0,400.0,0.4071647390275004,0.4037811653590282
384,6.0,450.0,0.0605988799716215,0.05914790343467757
385,6.0,500.0,0.07382001635286173,0.07510035147056726
386,6.0,550.0,0.06590968732137759,0.06474414472170542
387,6.0,600.0,0.009756091943870615,0.009839838455434347
388,6.0,650.0,0.23201893407070884,0.2330445765360878
389,6.0,700.0,0.3439394080996703,0.34335860171630195
390,6.0,750.0,0.09650659910243986,0.0962726232680211
391,6.0,800.0,0.19385134067147192,0.19352131783603
392,6.0,850.0,0.009278308324297324,0.009223526935258075
393,6.0,900.0,0.08938045212049728,0.08864234372616364
394,6.0,950.0,0.07512379718912143,0.07653865760244116
395,6.0,1000.0,0.25807707439879835,0.26312847117418414
396,6.0,1050.0,1.0297305111589594,1.0327450998311178
397,6.0,1100.0,0.8068482929684251,0.8008152739439538
398,6.0,1150.0,0.10422659105725529,0.10356909367528999
399,6.0,1200.0,0.060959724414182404,0.06215723247388638
400,6.0,1250.0,0.1100334246398802,0.11076029949120425
401,6.0,1300.0,0.5609590492395,0.5596725718382913
402,6.0,1350.0,0.13361537578725757,0.13721107726973925
403,6.0,1400.0,0.01821516000190071,0.01870354272729413
404,6.0,1450.0,0.03311494033405893,0.0338958698775258
405,6.0,1500.0,0.2646400892681413,0.26793438722756946
406,6.0,1550.0,0.028798784278492917,0.029189478176945727
407,6.0,1600.0,0.29176745706467955,0.29545389905786124
408,6.0,1650.0,0.22888101275796657,0.23432330117624645
409,6.0,1700.0,0.013495444567297454,0.01358384118543654
410,6.0,1750.0,1.252053248842799,1.2585464955953398
411,6.0,1800.0,0.016158044786919845,0.016393158524948603
412,6.0,1850.0,0.24968236686282808,0.25230926969358336
413,6.0,1900.0,0.18406172673473975,0.1801950413571376
414,6.0,1950.0,0.5405869679972639,0.5327376285219074
415,6.0,2000.0,0.4491267903636924,0.4447396024829402
416,6.0,2050.0,0.31363179738775315,0.311060923571965
417,6.0,2100.0,0.03346533531507134,0.03384418186489313
418,6.0,2150.0,0.06401764787193542,0.06851638446215702
419,6.0,2200.0,0.08243261478463593,0.08538899528109267
420,6.0,2250.0,0.026421753002352943,0.027993662302719713
421,6.0,2300.0,0.1992531942469138,0.19787929005951055
422,6.0,2350.0,0.00660121994927465,0.006677953135152848
423,6.0,2400.0,0.019543786892754156,0.01856810329905967
424,6.0,2450.0,0.1861332300848062,0.183174182072662
425,6.0,2500.0,0.47047405319005975,0.4585652951073911
426,6.0,2550.0,0.12535927807652314,0.12275800665891978
427,6.0,2600.0,0.046484857806831315,0.046171747156677156
428,6.0,2650.0,0.05738108245301987,0.06108315541448661
429,6.0,2700.0,0.2957611725789846,0.28942907109992433
430,6.0,2750.0,0.041917981531355064,0.04261687996816432
431,6.0,2800.0,0.3580749065789206,0.3616703197289297
432,6.0,2850.0,0.21555340884805219,0.21341795661084006
433,6.0,2900.0,0.38628413911101234,0.38304310602302394
434,6.0,2950.0,0.11280372964026952,0.11675379960271215
435,6.0,3000.0,0.08783289892744506,0.08686960511477082
436,6.0,3050.0,0.08561632611673442,0.08338728124431238
437,6.0,3100.0,0.10090635212895904,0.10029003173531237
438,6.0,3150.0,0.020786108304339024,0.022011224402820773
439,6.0,3200.0,0.020479476292052823,0.021876170197401734
440,6.0,3250.0,0.29409094483477816,0.290018021831969
441,6.0,3300.0,0.2248290384295828,0.22691361173936997
442,6.0,3350.0,0.09017498382672784,0.08921546902183763
443,6.0,3400.0,0.30948535388260723,0.3128681053243838
444,6.0,3450.0,0.05483677788092578,0.05517614015095518
445,6.0,3500.0,0.049835917198265633,0.049028359017484036
446,6.0,3550.0,0.128455908623323,0.12567106878583445
447,6.0,3600.0,0.36213939610658485,0.3643888737801433
448,6.0,3650.0,0.049033770910112295,0.04775940380733168
449,6.0,3700.0,0.4790159550914832,0.4692732271387281
450,7.0,0.0,0.012020433555903764,0.012137687813577713
451,7.0,50.0,0.23180453311647398,0.2344634895798663
452,7.0,100.0,0.15718256168952216,0.1610336444138607
453,7.0,150.0,0.03752012018601647,0.037452292517741625
454,7.0,200.0,0.3224191116387267,0.32254509993150293
455,7.0,250.0,0.012165455387020074,0.012257415041204478
456,7.0,300.0,0.16116624095185506,0.16498562199057387
457,7.0,350.0,0.0998793678244283,0.10181202467063599
458,7.0,400.0,0.0521158038085332,0.051353552836303606
459,7.0,450.0,0.015932901599086335,0.016066533277580675
460,7.0,500.0,0.008108341009822606,0.008137689473693754
461,7.0,550.0,0.00757785530617916,0.00735203220627767
462,7.0,600.0,0.0725896339489509,0.071628098768997
463,7.0,650.0,0.31562975077940747,0.3115017929164874
464,7.0,700.0,0.6214244706475256,0.6227273869546934
465,7.0,750.0,0.024140191033721337,0.023962186231724303
466,7.0,800.0,0.635312154498322,0.6306207207356476
467,7.0,850.0,0.3630890202272212,0.36910321988076333
468,7.0,900.0,0.014931746848075633,0.015002666316602742
469,7.0,950.0,0.14149358220765684,0.14061759707555943
470,7.0,1000.0,0.002736418578919597,0.00258797322479154
471,7.0,1050.0,0.002918257294304283,0.0027438292142960563
472,7.0,1100.0,0.013234864500020649,0.013115094144325212
473,7.0,1150.0,0.0499518396040628,0.04881837062905703
474,7.0,1200.0,0.04112196488723896,0.045369169678163956
475,7.0,1250.0,0.23762003750869098,0.23708979220168658
476,7.0,1300.0,0.23509847214735613,0.23413910238639302
477,7.0,1350.0,0.0765981285294397,0.07381372314910051
478,7.0,1400.0,0.053108943030508726,0.05332816831267406
479,7.0,1450.0,0.198129018361211,0.20202542557870729
480,7.0,1500.0,0.2903420518708515,0.2955952613941406
481,7.0,1550.0,0.16542561112495946,0.1649737177140338
482,7.0,1600.0,0.16976811703739259,0.16901160806574467
483,7.0,1650.0,0.07844107335597528,0.08109628284216797
484,7.0,1700.0,0.20403893782119553,0.20384335013540067
485,7.0,1750.0,0.22036331202772885,0.22392877225176733
486,7.0,1800.0,0.015029178425777445,0.015057788039200659
